,Posemo,Negemo,Work,Date,Status_id,length_messages
1841,1.0,,,2013-10-03 15:27:56,496760523694278_590879197615743,19
1842,3.0,5.0,,2013-10-03 15:27:21,496760523694278_590879027615760,65
1843,,1.0,,2013-10-03 15:27:10,496760523694278_590879000949096,16
1844,4.0,5.0,2.0,2013-10-03 15:26:58,496760523694278_590878954282434,178
1845,2.0,,,2013-10-02 19:32:29,496760523694278_590530917650571,26
1846,,1.0,,2013-10-02 19:32:24,496760523694278_590530904317239,12
1847,1.0,,,2013-10-02 15:40:41,496760523694278_590477077655955,7
1848,,,1.0,2013-10-02 15:40:32,496760523694278_590477060989290,12
1849,,1.0,2.0,2013-10-02 15:40:10,496760523694278_590477000989296,30
1850,2.0,6.0,1.0,2013-10-02 14:04:50,496760523694278_590449160992080,95
1851,1.0,1.0,,2013-10-02 14:04:34,496760523694278_590449074325422,42
1852,,2.0,,2013-10-02 14:04:01,496760523694278_590448887658774,51
1853,1.0,1.0,2.0,2013-10-02 14:03:42,496760523694278_590448777658785,55
1854,1.0,,1.0,2013-10-01 20:34:30,496760523694278_590162761020720,11
1855,1.0,,,2013-10-01 20:34:06,496760523694278_590161854354144,24
1856,5.0,4.0,,2013-10-01 20:33:59,496760523694278_590161587687504,133
1857,2.0,1.0,1.0,2013-10-01 20:33:50,496760523694278_590161221020874,37
1858,15.0,2.0,1.0,2013-09-30 17:17:06,496760523694278_589682504402079,81
1859,1.0,2.0,1.0,2013-09-30 17:16:42,496760523694278_589682447735418,17
1860,,2.0,,2013-09-30 17:16:14,496760523694278_589682334402096,32
1861,2.0,,1.0,2013-09-27 18:27:46,496760523694278_588303997873263,25
1862,,,,2013-09-24 19:11:04,496760523694278_586830788020584,13
1863,12.0,1.0,7.0,2013-09-22 04:07:03,496760523694278_585648321472164,130
1864,,1.0,,2013-09-21 13:10:50,496760523694278_585382648165398,10
1865,3.0,2.0,,2013-09-21 13:10:42,496760523694278_585382591498737,29
1866,2.0,,,2013-09-20 14:16:47,496760523694278_584948098208853,12
1867,3.0,3.0,,2013-09-20 14:16:37,496760523694278_584948081542188,51
1868,1.0,,,2013-09-20 14:16:31,496760523694278_584948048208858,30
1869,,,,2013-09-19 14:52:51,496760523694278_584358614934468,5
1870,,,,2013-09-19 14:52:45,496760523694278_584358571601139,14
1871,1.0,3.0,10.0,2013-09-19 14:52:34,496760523694278_584358524934477,132
1872,27.0,21.0,2.0,2013-09-18 16:36:20,496760523694278_583982398305423,588
1873,5.0,1.0,1.0,2013-09-18 16:36:08,496760523694278_583982358305427,96
1874,,,,2013-09-15 17:47:27,496760523694278_582777288425934,6
1875,2.0,1.0,,2013-09-15 17:47:22,496760523694278_582777265092603,27
1876,,2.0,1.0,2013-09-15 17:47:16,496760523694278_582777185092611,45
1877,,,,2013-09-14 18:13:33,496760523694278_582394995130830,2
1878,10.0,,,2013-09-14 18:13:25,496760523694278_582394988464164,15
1879,,1.0,2.0,2013-09-14 18:12:48,496760523694278_582394915130838,42
1880,,2.0,1.0,2013-09-13 18:57:43,496760523694278_581968271840169,11
1881,2.0,2.0,7.0,2013-09-13 14:01:09,496760523694278_581888075181522,97
1882,1.0,,,2013-09-13 14:00:54,496760523694278_581887721848224,21
1883,1.0,1.0,2.0,2013-09-13 14:00:42,496760523694278_581887531848243,32
1884,1.0,,,2013-09-12 15:25:15,496760523694278_581533925216937,6
1885,11.0,10.0,10.0,2013-09-12 15:25:08,496760523694278_581533861883610,260
1886,,1.0,7.0,2013-09-12 15:24:58,496760523694278_581533768550286,59
1887,1.0,,1.0,2013-09-10 18:29:55,496760523694278_580825938621069,12
1888,1.0,4.0,2.0,2013-09-10 18:29:33,496760523694278_580825875287742,100
1889,6.0,7.0,1.0,2013-09-10 18:29:23,496760523694278_580825828621080,219
1890,1.0,2.0,2.0,2013-09-08 15:23:47,496760523694278_580075785362751,39
1891,2.0,,2.0,2013-09-08 15:23:41,496760523694278_580075762029420,24
1892,6.0,1.0,,2013-09-05 15:00:05,496760523694278_578838562153140,69
1893,10.0,1.0,1.0,2013-09-05 14:59:54,496760523694278_578838522153144,107
1894,1.0,4.0,,2013-09-04 18:51:15,496760523694278_578485372188459,70
1895,6.0,4.0,5.0,2013-09-03 22:36:11,496760523694278_578166545553675,96
1896,4.0,4.0,1.0,2013-09-03 22:35:40,496760523694278_578166452220351,71
1897,,,,2013-09-03 22:35:31,496760523694278_578166412220355,12
1898,5.0,6.0,1.0,2013-09-03 22:35:26,496760523694278_578166395553690,97
1899,,,,2013-08-30 20:33:10,496760523694278_576571002379896,9
1900,5.0,2.0,4.0,2013-08-30 20:33:04,496760523694278_576570972379899,130
1901,,2.0,,2013-08-29 13:43:51,496760523694278_576107989092864,25
1902,,2.0,1.0,2013-08-29 13:43:42,496760523694278_576107962426200,41
1903,,4.0,,2013-08-29 13:43:33,496760523694278_576107905759539,41
1904,2.0,3.0,,2013-08-29 02:38:35,496760523694278_575854405784889,19
1905,1.0,3.0,1.0,2013-08-28 23:44:00,496760523694278_575822375788092,68
1906,,,,2013-08-28 23:43:51,496760523694278_575822365788093,10
1907,38.0,20.0,1.0,2013-08-28 23:43:42,496760523694278_575822342454762,450
1908,,,,2013-08-23 20:31:31,496760523694278_573512316019098,8
1909,,1.0,,2013-08-23 20:31:26,496760523694278_573512279352435,39
1910,,,,2013-08-15 17:10:18,496760523694278_568840873152909,7
1911,3.0,1.0,,2013-08-15 17:10:13,496760523694278_568840849819578,10
1912,,,,2013-08-15 17:09:31,496760523694278_568840679819595,5
1913,1.0,,,2013-08-10 14:34:16,496760523694278_565559766814353,9
1914,,,,2013-08-10 14:34:09,496760523694278_565559720147691,7
1915,,,,2013-08-10 14:33:58,496760523694278_565559686814361,14
1916,,,,2013-08-05 17:13:16,496760523694278_563158300387833,8
1917,,1.0,,2013-08-05 17:12:56,496760523694278_563158213721175,10
1918,4.0,,,2013-08-05 17:12:47,496760523694278_563158173721179,77
1919,2.0,1.0,,2013-08-05 17:12:31,496760523694278_563158117054518,20
1920,1.0,,,2013-08-02 18:00:29,496760523694278_561799500523713,24
1921,,,1.0,2013-08-02 18:00:22,496760523694278_561799483857048,19
1922,3.0,,,2013-08-02 18:00:17,496760523694278_561799457190384,25
1923,,1.0,,2013-08-01 22:09:55,496760523694278_561483430555320,8
1924,,1.0,,2013-08-01 22:09:48,496760523694278_561483410555322,27
1925,,1.0,,2013-07-30 23:15:08,496760523694278_560635147306815,25
1926,2.0,3.0,1.0,2013-07-30 23:14:47,496760523694278_560635057306824,80
1927,,,,2013-07-30 23:14:27,496760523694278_560634993973497,13
1928,2.0,,1.0,2013-07-30 23:14:20,496760523694278_560634967306833,29
1929,1.0,,,2013-07-09 16:12:58,496760523694278_551074204929576,14
1930,,1.0,,2013-07-09 16:12:28,496760523694278_551073958262934,11
1931,,,,2013-07-09 16:12:22,496760523694278_551073874929609,19
1932,3.0,2.0,,2013-07-09 16:12:17,496760523694278_551073644929632,50
1933,,,,2013-07-08 22:51:28,496760523694278_550761991627464,11
1934,2.0,1.0,,2013-07-08 22:51:19,496760523694278_550761958294134,62
1935,3.0,,,2013-07-08 22:51:09,496760523694278_550761921627471,17
1936,,,,2013-06-26 00:20:12,496760523694278_139722279559856,2
1937,6.0,,,2013-06-21 15:28:58,496760523694278_542816395755357,57
1938,1.0,2.0,,2013-06-21 15:28:51,496760523694278_542816365755360,13
1939,1.0,,,2013-06-21 15:28:42,496760523694278_542816295755367,10
1940,1.0,,,2013-06-21 15:28:32,496760523694278_542816229088707,5
1941,,,2.0,2013-06-07 15:40:19,496760523694278_537617196275277,5
1942,,1.0,,2013-06-07 15:40:11,496760523694278_537617162941947,7
1943,3.0,2.0,,2013-06-07 15:40:05,496760523694278_537617122941951,57
1944,,,,2013-05-28 18:16:56,496760523694278_532920623411601,10
1945,1.0,,,2013-05-28 18:16:46,496760523694278_532920576744939,4
1946,,,,2013-05-28 18:16:37,496760523694278_532920556744941,8
1947,4.0,9.0,1.0,2013-05-27 18:13:50,496760523694278_532533413450322,172
1948,7.0,2.0,2.0,2013-05-27 18:13:39,496760523694278_532533356783661,128
1949,1.0,,,2013-05-27 18:10:41,496760523694278_532532773450386,11
1950,1.0,,,2013-05-27 18:10:33,496760523694278_532532750117055,11
1951,3.0,,1.0,2013-05-21 13:29:26,496760523694278_530072257029771,39
1952,11.0,1.0,6.0,2013-05-21 13:28:53,496760523694278_530072050363125,108
1953,3.0,1.0,2.0,2013-05-21 13:28:46,496760523694278_530072033696460,46
1954,1.0,,,2013-05-21 13:28:39,496760523694278_530071967029800,23
1955,,1.0,,2013-05-19 18:55:53,496760523694278_529402210430109,5
1956,4.0,,2.0,2013-05-19 18:55:48,496760523694278_529402183763445,49
1957,,,2.0,2013-05-19 18:55:43,496760523694278_529402160430114,24
1958,2.0,1.0,,2013-05-18 21:25:04,496760523694278_529067900463540,44
1959,3.0,3.0,3.0,2013-05-18 21:24:54,496760523694278_529067883796875,107
1960,6.0,9.0,,2013-05-18 21:24:39,496760523694278_529067837130213,239
1961,1.0,,,2013-05-17 15:16:21,496760523694278_528667630503567,19
1962,8.0,2.0,10.0,2013-05-17 15:16:06,496760523694278_528667567170240,138
1963,3.0,5.0,,2013-05-17 15:15:59,496760523694278_528667537170243,73
1964,2.0,5.0,,2013-05-16 21:04:10,496760523694278_528411103862553,80
1965,2.0,5.0,9.0,2013-05-16 21:04:03,496760523694278_528411087195888,167
1966,2.0,2.0,,2013-05-16 20:59:40,496760523694278_528410300529300,49
1967,2.0,,1.0,2013-05-16 20:59:31,496760523694278_528410273862636,30
1968,3.0,,,2013-05-16 20:59:23,496760523694278_528410253862638,35
1969,2.0,5.0,,2013-05-16 14:19:58,496760523694278_528325040537826,61
1970,,1.0,,2013-05-16 14:18:27,496760523694278_528324783871185,22
1971,,,1.0,2013-05-16 14:18:19,496760523694278_528324750537855,25
1972,13.0,4.0,,2013-05-16 14:18:07,496760523694278_528324693871194,217
1973,,9.0,1.0,2013-05-16 14:17:59,496760523694278_528324647204532,53
1974,2.0,7.0,2.0,2013-05-15 14:50:06,496760523694278_528014173902246,93
1975,,,,2013-05-15 14:50:00,496760523694278_528014137235583,6
1976,,,1.0,2013-05-15 14:49:55,496760523694278_528014097235587,44
1977,7.0,6.0,16.0,2013-05-14 18:55:54,496760523694278_527741213929542,222
1978,1.0,2.0,,2013-05-14 18:55:47,496760523694278_527741173929546,45
1979,2.0,,2.0,2013-05-14 18:55:40,496760523694278_527741157262881,49
1980,7.0,1.0,,2013-05-13 14:52:02,496760523694278_527283117308685,71
1981,1.0,1.0,,2013-05-13 14:51:56,496760523694278_527283083975355,23
1982,,,,2013-05-13 14:51:52,496760523694278_527283063975357,12
1983,2.0,6.0,4.0,2013-05-12 14:11:51,496760523694278_526922294011434,104
1984,2.0,4.0,,2013-05-12 14:11:39,496760523694278_526922240678106,88
1985,5.0,,,2013-05-12 14:11:30,496760523694278_526922187344778,67
1986,4.0,1.0,,2013-05-10 18:50:59,496760523694278_526267504076913,108
1987,,,,2013-05-10 18:50:52,496760523694278_526267470743583,6
1988,9.0,8.0,1.0,2013-05-09 13:42:35,496760523694278_525881060782224,341
1989,,1.0,,2013-05-08 15:48:29,496760523694278_525549260815404,53
1990,2.0,5.0,11.0,2013-05-08 15:48:20,496760523694278_525549150815415,226
1991,2.0,,,2013-05-07 16:05:40,496760523694278_525219607515036,29
1992,,1.0,,2013-05-07 16:05:31,496760523694278_525219547515042,48
1993,3.0,1.0,2.0,2013-05-06 14:28:09,496760523694278_524776284226035,57
1994,3.0,3.0,5.0,2013-05-06 14:28:01,496760523694278_524776240892706,98
1995,1.0,2.0,,2013-05-02 18:27:38,496760523694278_523318064371857,42
1996,,1.0,,2013-05-02 18:27:32,496760523694278_523317981038532,25
1997,1.0,,,2013-05-02 18:27:26,496760523694278_523317934371870,8
1998,,1.0,,2013-05-01 17:54:57,496760523694278_522927107744286,7
1999,1.0,,,2013-05-01 17:54:49,496760523694278_522927081077622,11
2000,2.0,,,2013-05-01 17:54:40,496760523694278_522927034410960,60
2001,5.0,1.0,,2013-04-30 17:47:23,496760523694278_522571677779829,50
2002,,,,2013-04-30 17:47:16,496760523694278_522571657779831,6
2003,1.0,,,2013-04-30 17:46:59,496760523694278_522571597779837,24
2004,3.0,3.0,1.0,2013-04-28 14:25:38,496760523694278_521800114523652,92
2005,1.0,1.0,2.0,2013-04-28 14:25:31,496760523694278_521800037856993,22
2006,1.0,2.0,1.0,2013-04-28 14:25:23,496760523694278_521799971190333,85
2007,1.0,1.0,,2013-04-27 15:07:40,496760523694278_521481114555552,23
2008,1.0,,,2013-04-27 15:07:28,496760523694278_521481081222222,19
2009,3.0,5.0,1.0,2013-04-27 15:07:16,496760523694278_521481034555560,172
2010,1.0,2.0,,2013-04-26 13:55:31,496760523694278_521142711256059,36
2011,9.0,5.0,16.0,2013-04-26 13:55:12,496760523694278_521142651256065,267
2012,,,3.0,2013-04-26 13:55:03,496760523694278_521142621256068,8
2013,4.0,,1.0,2013-04-24 16:49:35,496760523694278_520478857989111,23
2014,,2.0,,2013-04-24 16:48:21,496760523694278_520478601322470,19
2015,2.0,1.0,,2013-04-24 16:48:13,496760523694278_520478587989138,49
2016,12.0,1.0,2.0,2013-04-24 13:50:28,496760523694278_10152795227865171,113
2017,1.0,,1.0,2013-04-23 22:14:41,496760523694278_520242638012733,11
2018,,,,2013-04-23 16:17:41,496760523694278_520166888020308,17
2019,2.0,1.0,1.0,2013-04-23 16:17:36,496760523694278_520166864686977,20
2020,2.0,,,2013-04-23 16:17:31,496760523694278_520166858020311,97
2021,,,7.0,2013-04-21 13:13:52,496760523694278_519459684757695,65
2022,2.0,,,2013-04-21 13:13:45,496760523694278_519459668091030,22
2023,2.0,,,2013-04-21 13:13:40,496760523694278_519459624757701,65
2024,1.0,,1.0,2013-04-18 22:35:54,496760523694278_518546788182318,19
2025,2.0,3.0,5.0,2013-04-18 22:35:47,496760523694278_518546764848987,64
2026,,1.0,,2013-04-18 22:35:41,496760523694278_518546661515664,21
2027,1.0,,,2013-04-16 22:43:52,496760523694278_517836718253325,30
2028,,,1.0,2013-04-16 22:43:44,496760523694278_517836701586660,10
2029,,1.0,1.0,2013-04-16 22:43:26,496760523694278_517836654919998,15
2030,1.0,3.0,,2013-04-15 15:02:46,496760523694278_517236214980042,31
2031,1.0,4.0,2.0,2013-04-15 15:02:40,496760523694278_517236154980048,37
2032,3.0,4.0,3.0,2013-04-15 15:02:34,496760523694278_517236124980051,73
2033,,,,2013-04-14 13:50:37,496760523694278_516896255014038,12
2034,2.0,1.0,,2013-04-14 13:49:47,496760523694278_516895978347399,31
2035,,1.0,,2013-04-14 13:49:41,496760523694278_516895931680737,16
2036,2.0,,,2013-04-13 19:25:52,496760523694278_516650908371906,18
2037,,3.0,4.0,2013-04-13 19:25:48,496760523694278_516650901705240,35
2038,2.0,,,2013-04-13 19:25:43,496760523694278_516650888371908,14
2039,,1.0,3.0,2013-04-12 16:25:33,496760523694278_516275865076077,27
2040,,,,2013-04-12 16:22:58,496760523694278_516275168409480,28
2041,,,1.0,2013-04-12 16:22:50,496760523694278_516275151742815,15
2042,1.0,,,2013-04-11 17:23:19,496760523694278_515982931772037,50
2043,,1.0,1.0,2013-04-11 17:23:14,496760523694278_515982925105371,22
2044,2.0,2.0,,2013-04-09 13:49:51,496760523694278_515207525182911,22
2045,1.0,1.0,,2013-04-09 13:49:45,496760523694278_515207488516248,10
2046,,1.0,,2013-04-09 13:49:30,496760523694278_515207445182919,16
2047,1.0,,,2013-04-08 14:46:01,496760523694278_514915061878824,23
2048,12.0,6.0,5.0,2013-04-08 14:45:53,496760523694278_514915021878828,215
2049,,,,2013-04-08 14:45:48,496760523694278_514914981878832,7
2050,9.0,7.0,10.0,2013-04-07 16:57:30,496760523694278_514627065240957,222
2051,1.0,,3.0,2013-04-07 16:57:03,496760523694278_514626981907632,23
2052,3.0,1.0,1.0,2013-04-07 16:56:54,496760523694278_514626948574302,34
2053,15.0,8.0,8.0,2013-04-06 20:32:17,496760523694278_514290215274642,408
2054,5.0,2.0,,2013-04-06 20:32:06,496760523694278_514290171941313,166
2055,,1.0,1.0,2013-04-06 20:31:58,496760523694278_514290145274649,18
2056,3.0,1.0,,2013-04-05 15:02:03,496760523694278_513852121985118,67
2057,1.0,,2.0,2013-04-05 15:01:55,496760523694278_513852075318456,17
2058,8.0,6.0,1.0,2013-04-05 15:01:47,496760523694278_513852048651792,190
2059,,,1.0,2013-04-04 15:54:58,496760523694278_513560698680927,27
2060,1.0,,1.0,2013-04-04 15:54:53,496760523694278_513560692014261,30
2061,2.0,,,2013-04-04 15:54:49,496760523694278_513560662014264,37
2062,,1.0,2.0,2013-04-03 15:36:03,496760523694278_513227292047601,33
2063,,1.0,,2013-04-03 15:35:58,496760523694278_513227285380935,9
2064,1.0,1.0,,2013-04-03 15:35:46,496760523694278_513227225380941,44
2065,2.0,,,2013-04-02 16:14:27,496760523694278_512927402077590,16
2066,,,,2013-04-02 16:14:23,496760523694278_512927392077591,10
2067,6.0,4.0,,2013-04-02 16:14:17,496760523694278_512927348744262,125
2068,3.0,,,2013-04-01 12:20:58,496760523694278_512544355449228,12
2069,,,,2013-04-01 12:20:52,496760523694278_512544345449229,9
2070,3.0,1.0,,2013-04-01 12:20:48,496760523694278_512544322115898,25
2071,,,,2013-03-30 14:48:17,496760523694278_511806278856369,8
2072,1.0,,1.0,2013-03-30 14:48:06,496760523694278_511806235523040,10
2073,,,,2013-03-30 14:48:01,496760523694278_511806188856378,19
2074,2.0,,,2013-03-28 14:23:52,496760523694278_511158815587782,51
2075,,,,2013-03-28 14:23:47,496760523694278_511158805587783,12
2076,1.0,,1.0,2013-03-28 14:23:42,496760523694278_511158775587786,24
2077,,,,2013-03-26 23:27:59,496760523694278_510620428974954,13
2078,3.0,,,2013-03-26 23:27:42,496760523694278_510620378974959,113
2079,1.0,1.0,,2013-03-26 23:27:35,496760523694278_510620352308295,26
2080,4.0,1.0,5.0,2013-03-25 01:31:33,496760523694278_509894432380887,61
2081,,1.0,,2013-03-25 01:31:27,496760523694278_509894429047554,22
2082,,2.0,,2013-03-25 01:31:23,496760523694278_509894405714223,22
2083,,2.0,,2013-03-22 14:22:19,496760523694278_508963939140603,36
2084,7.0,4.0,9.0,2013-03-22 14:22:10,496760523694278_508963882473942,228
2085,9.0,2.0,,2013-03-22 14:22:05,496760523694278_508963855807278,85
2086,,,3.0,2013-03-21 16:10:51,496760523694278_508639192506411,38
2087,,,,2013-03-21 16:10:47,496760523694278_508639172506413,8
2088,1.0,1.0,,2013-03-21 16:10:42,496760523694278_508639122506418,23
2089,1.0,,,2013-03-21 16:05:45,496760523694278_508637915839872,25
2090,,2.0,2.0,2013-03-21 16:05:35,496760523694278_508637869173210,30
2091,9.0,4.0,,2013-03-20 02:43:06,496760523694278_508110779225919,330
2092,,,,2013-03-20 02:42:51,496760523694278_508110762559254,30
2093,1.0,,,2013-03-20 01:33:56,496760523694278_508102279226769,5
2094,1.0,2.0,,2013-03-19 22:38:03,496760523694278_508075822562748,28
2095,,,,2013-03-19 22:37:58,496760523694278_508075795896084,10
2096,1.0,,1.0,2013-03-19 22:37:53,496760523694278_508075759229421,12
2097,4.0,,2.0,2013-03-19 17:09:29,496760523694278_508002749236722,47
2098,3.0,,1.0,2013-03-19 17:09:23,496760523694278_508002715903392,41
2099,,,,2013-03-19 17:09:17,496760523694278_508002695903394,15
2100,1.0,,1.0,2013-03-18 02:54:56,496760523694278_507421035961560,24
2101,3.0,,1.0,2013-03-18 02:54:47,496760523694278_507421025961561,44
2102,,,,2013-03-14 12:18:57,496760523694278_506059656097698,15
2103,6.0,1.0,4.0,2013-03-14 12:18:48,496760523694278_506059622764368,129
2104,,,1.0,2013-03-14 12:18:41,496760523694278_506059592764371,11
2105,1.0,,1.0,2013-03-12 16:44:26,496760523694278_505311086172555,26
2106,,,1.0,2013-03-12 16:44:19,496760523694278_505311039505893,18
2107,,,1.0,2013-03-12 16:44:14,496760523694278_505311022839228,12
2108,,,,2013-03-12 16:44:09,496760523694278_505311009505896,8
2109,,,,2013-03-05 17:42:17,496760523694278_502134596490204,25
2110,,1.0,,2013-03-05 17:25:20,496760523694278_502131179823879,18
2111,1.0,3.0,,2013-03-05 17:25:15,496760523694278_502131166490547,19
2112,4.0,,,2013-02-28 17:16:01,496760523694278_499915086712155,37
2113,1.0,,,2013-02-27 19:05:43,496760523694278_499563046747359,4
2114,1.0,,,2013-02-27 19:05:38,496760523694278_499563036747360,35
2115,,,,2013-02-27 19:05:32,496760523694278_499563026747361,20
2116,1.0,,,2013-02-27 16:29:08,496760523694278_499523386751325,21
2117,,,1.0,2013-02-27 16:29:02,496760523694278_499523333417997,11
2118,2.0,1.0,,2013-02-27 16:28:54,496760523694278_499523313417999,26
2119,,1.0,,2013-02-25 17:29:31,496760523694278_498731060163891,19
2120,,2.0,3.0,2013-02-25 17:29:26,496760523694278_498731030163894,37
2121,,2.0,1.0,2013-02-22 18:28:05,496760523694278_497613373608993,44
2122,1.0,,,2013-02-22 18:27:59,496760523694278_497613366942327,14
2123,,,,2013-02-21 12:52:27,496760523694278_497210366982627,4
2124,1.0,,,2013-02-21 12:52:22,496760523694278_497210350315962,24
2125,1.0,,1.0,2013-02-21 12:52:15,496760523694278_497210306982633,18
2126,3.0,,,2013-02-21 03:06:48,496760523694278_497085510328446,64
2127,,2.0,,2013-02-21 02:39:44,496760523694278_497081643662166,21
2128,2.0,,1.0,2013-02-21 02:39:38,496760523694278_497081633662167,21
2129,,,,2013-02-21 02:39:30,496760523694278_497081626995501,8
2130,,,,2013-02-21 02:39:21,496760523694278_497081586995505,10
2131,,,1.0,2013-02-21 02:39:15,496760523694278_497081573662173,34
2132,,2.0,,2013-02-21 01:55:26,496760523694278_497075683662762,14
2133,,1.0,,2013-02-21 01:55:19,496760523694278_497075670329430,27
2134,,,,2013-02-20 19:29:29,496760523694278_497001933670137,10
2135,,1.0,2.0,2013-02-20 19:25:33,496760523694278_497001240336873,49
2136,,,,2013-02-20 13:19:23,496760523694278_496906690346328,13
2137,2.0,3.0,1.0,2013-02-20 13:16:49,496760523694278_496906040346393,22
2138,3.0,1.0,1.0,2013-02-20 13:16:39,496760523694278_496905793679751,41
2139,1.0,,,2013-02-20 13:16:27,496760523694278_496905627013101,19
2140,1.0,,,2013-02-20 11:54:29,496760523694278_496880027015661,24
2141,4.0,1.0,,2013-02-20 04:41:02,496760523694278_496768250360172,17
2142,1.0,2.0,,2013-02-20 04:39:37,496760523694278_496768023693528,24
2143,1.0,,,2013-02-20 04:29:55,496760523694278_496766573693673,10
2144,,2.0,,2013-02-20 04:19:05,496760523694278_496765047027159,14
2145,,,1.0,2013-02-20 04:12:33,496760523694278_496764320360565,26
2146,,,,2013-02-20 03:48:49,496760523694278_496761147027549,1
